Transaction Index,Amount
3265,133.2708412
3266,197.0608718
3267,56.08384614
3268,81.09960505
3269,111.5722961
3270,132.3244769
3271,89.21661812
3272,56.35194548
3273,144.0703764
3274,136.0567681
3275,54.18629497
3276,167.7721401
3277,158.5099355
3278,106.7148249
3279,103.9798931
3280,127.7028886
3281,56.91484649
3282,101.501574
3283,0
3284,143.8227823
3285,21.92533888
3286,175.1709914
3287,83.4939953
3288,89.4166509
3289,68.6133047
3290,85.5980563
3291,170.9265673
3292,0
3293,163.8482693
3294,116.9011741
3295,39.64891761
3296,46.23438035
3297,183.8196514
3298,52.724656
3299,42.33247447
3300,156.8657271
3301,116.9276438
3302,53.10372117
3303,110.8312488
3304,48.71236582
3305,155.0410699
3306,153.0685482
3307,126.6003099
3308,118.0830531
3309,188.0594062
3310,99.98431637
3311,40.90629373
3312,122.4736956
3313,204.3023525
3314,49.26202534
3315,81.92686167
3316,120.8223019
3317,97.30475755
3318,50.88482098
3319,156.0928928
3320,216.0020361
3321,109.806573
3322,54.79658551
3323,22.55197375
3324,112.8987991
3325,155.1938672
3326,123.7583873
3327,99.87980795
3328,70.53641741
3329,45.39181836
3330,141.7375663
3331,145.6885811
3332,22.71351067
3333,179.4919489
3334,128.703561
3335,169.9797323
3336,32.89361258
3337,31.70879223
3338,92.55153451
3339,125.1392213
3340,189.8180411
3341,135.3039457
3342,87.86593616
3343,48.68153962
3344,161.5000286
3345,51.76472871
3346,181.4234277
3347,85.78076752
3348,179.5291036
3349,133.9465645
3350,93.15022553
3351,74.03018141
3352,82.95460613
3353,121.4158346
3354,103.8578248
3355,70.3094296
3356,91.71842948
3357,103.9288515
3358,0
3359,122.9084057
3360,51.01393876
3361,42.33337984
3362,15.63278264
3363,10.30537511
3364,32.22762484
3365,64.54895212
3366,197.6629569
3367,73.70601621
3368,108.8875053
3369,120.0240693
3370,106.5532593
3371,96.12782696
3372,40.23531182
3373,172.5463774
3374,190.3598322
3375,15.86706529
3376,48.79857046
3377,86.00948288
3378,51.77311025
3379,125.2982777
3380,63.58638988
3381,208.2528034
3382,159.5274297
3383,110.6287015
3384,151.3493132
3385,155.2950212
3386,71.8026256
3387,59.18913777
3388,103.9071531
3389,143.0818062
3390,106.9530199
3391,21.15017589
3392,59.8587778
3393,96.30135682
3394,96.21671978
3395,198.6271088
3396,30.70060288
3397,125.2794621
3398,174.4556554
3399,213.5724873
3400,79.78012884
3401,124.5714726
3402,128.4880179
3403,109.7740866
3404,95.05773994
3405,121.7987695
3406,0
3407,134.1034745
3408,106.3088952
3409,88.87625516
3410,202.3431098
3411,66.25329906
3412,79.84620055
3413,199.5776651
3414,58.39693476
3415,72.49423585
3416,92.64872883
3417,142.0367241
3418,110.3901254
3419,35.36873264
3420,73.39157184
3421,69.63227834
3422,96.13894774
3423,121.2921829
3424,120.9102878
3425,11.1994123
3426,153.1970494
3427,112.6284423
3428,169.2266024
3429,122.2099164
3430,155.0661479
3431,123.3272656
3432,167.3112878
3433,126.1125318
3434,95.10423768
3435,213.621736
3436,144.4518561
3437,128.6872211
3438,36.18477917
3439,35.58461913
3440,114.6357741
3441,107.2760599
3442,69.29387175
3443,107.049135
3444,179.4313464
3445,134.7701237
3446,42.94957451
3447,94.42455864
3448,59.75167596
3449,80.61500418
3450,79.31921672
3451,76.11772087
3452,37.2432314
3453,93.61726592
3454,71.96961816
3455,0
3456,202.6486012
3457,154.4384827
3458,81.18496375
3459,100.9409525
3460,41.41728263
3461,184.7861439
3462,194.8644347
3463,107.8346864
3464,151.1765322
3465,108.7643389
3466,33.16372806
3467,79.40883155
3468,106.5963983
3469,77.27261406
3470,89.06733613
3471,95.43002212
3472,95.95607511
3473,102.6129245
3474,46.96974668
3475,64.14919254
3476,35.77078672
3477,148.8907775
3478,0
3479,157.6795172
3480,169.3174699
3481,84.89097065
3482,0
3483,81.9344719
3484,96.79079194
3485,49.470089
3486,74.23908031
3487,176.5097599
3488,133.2463581
3489,53.77179428
3490,20.12004152
3491,83.64913412
3492,89.32716103
3493,124.8099594
3494,73.23416437
3495,125.5749788
3496,196.757702
3497,140.7750511
3498,97.59557463
3499,90.84247645
3500,82.16634329
3501,159.0320456
3502,68.6343277
3503,102.2611354
3504,102.5598951
3505,74.91079036
3506,31.37672261
3507,116.1487252
3508,96.94980141
3509,125.0120235
3510,73.31998468
3511,161.0410649
3512,56.16131094
3513,185.6020142
3514,12.61817451
3515,121.7385032
3516,123.7715341
3517,60.2221466
3518,121.2196969
3519,163.9759335
3520,0
3521,125.1372404
3522,0
3523,51.71675982
3524,181.4583182
3525,70.91089833
3526,41.30600178
3527,90.10311355
3528,203.3953169
3529,8.41588764
3530,47.43450442
3531,174.8715842
3532,192.8851172
3533,94.82843879
3534,38.04736487
3535,204.7921751
3536,179.7221196
3537,1896.265505
3538,59.37988255
3539,97.54853296
3540,91.98199595
3541,116.5425652
3542,172.5500719
3543,143.9708521
3544,46.13119615
3545,168.8248225
3546,115.656607
3547,134.3532898
3548,173.327043
3549,44.42098752
3550,98.20872106
3551,73.42727243
3552,21.60702873
3553,117.3354989
3554,225.5778276
3555,7.996112775
3556,98.38596945
3557,132.0271468
3558,106.1539101
3559,94.34359737
3560,35.03918183
3561,111.6393371
3562,62.16180115
3563,0
3564,159.729611
3565,147.919291
3566,102.5830488
3567,111.4537344
3568,153.7159006
3569,111.2169828
3570,145.2008777
3571,85.12588996
3572,165.5991869
3573,116.0392863
3574,109.7025972
3575,36.49694556
3576,114.3477927
3577,58.40225413
3578,68.08586367
3579,59.23121858
3580,46.68825341
3581,206.2385702
3582,166.5669531
3583,196.0183751
3584,38.85524902
3585,103.5626875
3586,35.32461874
3587,65.21525614
3588,54.09365083
3589,161.9792003
3590,80.18851609
3591,153.4189667
3592,130.2060445
3593,215.1819376
3594,26.02778884
3595,162.961662
3596,157.3220435
3597,51.3310581
3598,150.3566668
3599,116.8072482
3600,88.626187
3601,58.80322565
3602,64.04452743
3603,202.4906048
3604,100.0341409
3605,139.1065001
3606,60.45503092
3607,61.00735269
3608,154.0992405
3609,32.52118942
3610,79.2393116
3611,101.7013706
3612,105.5686301
3613,91.04533575
3614,119.7909891
3615,134.6427878
3616,136.7318773
3617,50.70980957
3618,85.7922451
3619,159.7381431
3620,144.7323594
3621,31.35702743
3622,117.573995
3623,1.088737531
3624,102.3467451
3625,194.8883508
3626,52.60536414
3627,58.28384773
3628,138.2014891
3629,22.85992424
3630,68.36224851
3631,129.8220569
3632,68.28570762
3633,88.20150064
3634,137.2092855
3635,121.0773042
3636,113.3409198
3637,83.04388604
3638,118.5030558
3639,93.813366
3640,122.8902805
3641,75.15339874
3642,90.87155128
3643,50.50211037
3644,98.2496195
3645,59.44995682
3646,44.29767749
3647,112.9330574
3648,110.6369888
3649,139.1436867
3650,78.44372152
3651,120.4026423
3652,127.5398786
3653,122.2386904
3654,58.71731586
3655,107.4681741
3656,118.2070148
3657,100.3589233
3658,0
3659,108.0244812
3660,210.626552
3661,81.99803656
3662,63.59614511
3663,118.667428
3664,115.6189105
3665,159.6367583
3666,37.1065922
3667,136.5690126
3668,129.5211031
3669,92.89267315
3670,116.9343659
3671,151.4728741
3672,143.615769
3673,42.8490344
3674,141.0079093
3675,96.76556975
3676,103.6437049
3677,103.6598496
3678,92.48785056
3679,159.5853749
3680,95.81410201
3681,44.02269358
3682,80.3235072
3683,108.9347358
3684,161.4607392
3685,130.1547342
3686,57.47323606
3687,224.2594958
3688,113.2387655
3689,163.7695369
3690,92.41427832
3691,126.6679622
3692,141.9734252
3693,160.9097356
3694,152.8684153
3695,143.60985
3696,84.24566344
3697,71.4126979
3698,116.6303755
3699,146.6564036
3700,88.86396496
3701,153.2585983
3702,172.6308373
3703,54.18395405
3704,58.15396481
3705,92.98124705
3706,115.3806334
3707,73.77164931
3708,167.6101339
3709,121.2033431
3710,101.9723524
3711,28.20452381
3712,34.20920918
3713,114.0504625
3714,0
3715,150.6318705
3716,92.09230778
3717,262.1546485
3718,215.3958125
3719,90.92754654
3720,94.68314987
3721,149.7790757
3722,185.1586305
3723,18.09854713
3724,10.68122673
3725,68.89825972
3726,129.1368792
3727,124.8436795
3728,153.4885727
3729,40.01512358
3730,0
3731,142.9007098
3732,58.59018635
3733,0
3734,107.2531873
3735,139.6587844
3736,93.89714339
3737,77.10758069
3738,92.03188839
3739,81.47086188
3740,32.5976444
3741,64.26596615
3742,126.0639953
3743,116.0839271
3744,108.4029903
3745,50.24257591
3746,90.92484189
3747,0
3748,108.9238332
3749,171.4428854
3750,26.2933934
3751,70.70361633
3752,116.4553389
3753,162.6421317
3754,77.58876918
3755,65.38748354
3756,1.553842879
3757,105.1719065
3758,202.103802
3759,113.8679231
3760,98.88605104
3761,116.1041155
3762,99.4453998
3763,59.34928139
3764,141.1639958
3765,111.2880762
3766,100.8806626
3767,51.23169864
3768,165.1753966
3769,133.2351373
3770,72.35395813
3771,150.0912427
3772,75.12145808
3773,60.89982537
3774,62.01484413
3775,11.44657235
3776,123.577119
3777,8.442756083
3778,38.57780844
3779,0
3780,95.69651536
3781,92.48397699
3782,83.66518934
3783,47.87111527
3784,41.38831233
3785,123.2184932
3786,72.47240341
3787,115.8179161
3788,55.73756569
3789,109.0531371
3790,165.1639019
3791,129.30829
3792,79.37930909
3793,112.8599485
3794,87.96674127
3795,100.3940092
3796,83.71944739
3797,91.78323971
3798,110.6046677
3799,50.33206502
3800,49.20605865
3801,30.57287231
3802,19.98644477
3803,39.13586539
3804,107.9731253
3805,55.36062423
3806,125.6807232
3807,101.7356874
3808,1.574789328
3809,132.7487792
3810,140.5399323
3811,50.30686626
3812,121.0095771
3813,57.17508813
3814,104.8835188
3815,36.77507965
3816,10.34467737
3817,80.85914052
3818,93.81355269
3819,80.11601532
3820,40.79847209
3821,80.00504689
3822,113.4647376
3823,97.75534849
3824,109.1250515
3825,66.49423998
3826,158.5858957
3827,41.19133317
3828,124.3780149
3829,159.0945546
3830,124.0454046
3831,89.87378865
3832,73.58514767
3833,151.8043826
3834,28.85125374
3835,51.49378698
3836,80.12211173
3837,161.8826879
3838,118.9883818
3839,51.59771207
3840,84.48461473
3841,69.2838428
3842,64.51055039
3843,148.9444779
3844,31.41284354
3845,180.4390428
3846,141.4114845
3847,154.5430835
3848,76.8530244
3849,92.50296405
3850,28.34240927
3851,73.76687965
3852,124.6827424
3853,164.8031531
3854,44.64215916
3855,81.72470315
3856,92.43503899
3857,30.21053989
3858,129.5674621
3859,63.80048341
3860,90.23048244
3861,77.4025314
3862,1355.190462
3863,99.64775073
3864,89.21952107
3865,81.40710589
3866,63.57691892
3867,115.9762335
3868,182.6808634
3869,106.9943616
3870,149.8059107
3871,30.48890374
3872,107.888072
3873,45.13158405
3874,26.15375362
3875,63.03142963
3876,159.5949667
3877,147.5007914
3878,112.1502361
3879,23.36497201
3880,90.18596743
3881,115.0850004
3882,108.7768115
3883,7.810320826
3884,55.4841076
3885,96.79611179
3886,126.8145455
3887,0
3888,91.89380123
3889,107.1524385
3890,142.4805994
3891,134.6428792
3892,129.1285659
3893,60.00297466
3894,4.599893144
3895,80.34736215
3896,150.0815913
3897,169.6727264
3898,135.5274551
3899,121.4670411
3900,118.9819824
3901,72.19406266
3902,93.49698532
3903,183.4534763
3904,52.87209971
3905,180.7389395
3906,83.89859228
3907,166.2716055
3908,29.65924953
3909,129.2952101
3910,63.1614932
3911,29.2366404
3912,110.9267021
3913,150.4735894
3914,57.75292807
3915,25.04920198
3916,95.40776178
3917,95.62823356
3918,127.4159814
3919,147.4797286
3920,97.02924094
3921,192.7751657
3922,111.2117372
3923,82.6786747
3924,19.42163204
3925,86.86702398
3926,83.18065273
3927,148.0152398
3928,123.1241812
3929,41.03154392
3930,108.6127193
3931,133.5765586
3932,176.401568
3933,144.3751984
3934,138.0423327
3935,103.0042997
3936,119.4156003
3937,162.475245
3938,33.36113013
3939,82.52803364
3940,61.37156256
3941,118.9576559
3942,161.5111088
3943,70.15128566
3944,0
3945,79.38896275
3946,145.6736866
3947,126.8814951
3948,121.4093124
3949,86.00033491
3950,36.04846319
3951,125.7647161
3952,58.2859095
3953,209.2048367
3954,128.5253604
3955,70.96758487
3956,69.43073763
3957,95.35278967
3958,88.0249039
3959,155.8416888
3960,109.3208085
3961,63.41841305
3962,194.5220343
3963,102.4654166
3964,138.4419838
3965,69.58867463
3966,118.1557814
3967,115.5554996
3968,5.517535395
3969,200.7637555
3970,164.532223
3971,80.14023419
3972,44.88651298
3973,117.3780807
3974,104.334885
3975,117.7834474
3976,109.5788698
3977,125.3120495
3978,172.365285
3979,128.4051603
3980,47.51722505
3981,168.1281426
3982,182.0307282
3983,257.6028367
3984,43.82529834
3985,112.1441007
3986,0
3987,127.6574578
3988,72.58998509
3989,196.1722897
3990,61.2692515
3991,15.5408481
3992,76.43681296
3993,1.225611439
3994,137.5549727
3995,0
3996,101.4228791
3997,0
3998,83.98510977
3999,182.1689078
4000,118.0323946
4001,1689.96927
4002,98.43982555
4003,100.9008436
4004,123.6315173
4005,31.65708184
4006,129.6283637
4007,0
4008,68.50577238
4009,75.58630788
4010,131.6663413
4011,101.1315426
4012,29.72184731
4013,50.75034371
4014,109.9340005
4015,96.04663291
4016,71.04379452
4017,75.95831052
4018,134.8083999
4019,74.11537136
4020,95.5954378
4021,208.4968294
4022,28.81586816
4023,7.407863421
4024,139.1794832
4025,66.06784694
4026,84.08812361
4027,60.94218109
4028,87.00999296
4029,179.9269056
4030,140.1064229
4031,143.1111756
4032,29.18864721
4033,42.44231317
4034,0
4035,59.53095895
4036,147.8351593
4037,125.8473258
4038,88.92433685
4039,98.88498581
4040,65.55572287
4041,110.2379441
4042,138.293914
4043,19.20566063
4044,114.9823844
4045,146.6217435
4046,79.24498555
4047,135.0350306
4048,240.7327222
4049,94.78286035
4050,119.6653525
4051,63.09714582
4052,109.0625581
4053,123.0135812
4054,109.742117
4055,49.01523401
4056,110.3180886
4057,173.1097969
4058,122.4317882
4059,148.0993595
4060,88.1494015
4061,137.495012
4062,113.9633919
4063,52.45446352
4064,115.9260502
4065,50.41516683
4066,68.35598626
4067,109.4664154
4068,114.8622137
4069,40.53837675
4070,152.6992886
4071,128.6003139
4072,64.76357822
4073,23.12076018
4074,92.75477105
4075,77.70281431
4076,105.6570229
4077,81.84416694
4078,0
4079,80.58265308
4080,84.71904445
4081,131.6830512
4082,65.09001627
4083,183.9337337
4084,4.417972467
4085,165.5583749
4086,88.78405146
4087,142.9792436
4088,103.9900742
4089,156.9777768
4090,80.63190177
4091,45.06897874
4092,171.0252144
4093,94.32596771
4094,111.0779237
4095,161.7375957
4096,48.4022379
4097,129.7745449
4098,70.50526218
4099,93.39153222
4100,103.6139483
4101,24.98890693
4102,61.05814786
4103,167.5536446
4104,144.3095594
4105,96.86802113
4106,112.1561729
4107,85.28787472
4108,167.8291693
4109,89.98237111
4110,111.5921046
4111,157.3015072
4112,61.13142576
4113,177.9394592
4114,23.47692951
4115,181.4821066
4116,81.3662208
4117,87.86506261
4118,5.499491441
4119,77.26026413
4120,48.00967345
4121,69.61768273
4122,93.13445171
4123,147.8895807
4124,110.3801676
4125,115.3838327
4126,45.22403056
4127,55.96229552
4128,189.9362509
4129,63.23994826
4130,182.8104126
4131,87.84694006
4132,100.1143968
4133,153.518258
4134,163.5946211
4135,94.45937199
4136,80.58784732
4137,97.20397757
4138,116.8978764
4139,144.5651843
4140,100.2114929
4141,130.9443149
4142,181.9179866
4143,119.0654806
4144,115.5826428
4145,24.05445875
4146,0
4147,119.4187865
4148,95.25878844
4149,74.26086625
4150,112.1765102
4151,96.97981354
4152,156.3890125
4153,104.3055434
4154,62.65383575
4155,149.5083119
4156,89.14344625
4157,126.3268342
4158,76.12946469
4159,67.50865573
4160,104.2084115
4161,100.6414322
4162,123.9913518
4163,86.56771233
4164,8.182010811
4165,78.36130582
4166,139.6909234
4167,85.13119604
4168,87.68082987
4169,149.3188253
4170,64.40133864
4171,22.85983909
4172,91.96844402
4173,75.79130244
4174,51.68768401
4175,91.23107721
4176,124.5752824
4177,99.53557192
4178,115.3490536
4179,190.6703849
4180,82.85605692
4181,113.9174317
4182,74.53933187
4183,57.68201401
4184,70.75461733
4185,76.06207142
4186,117.9737899
4187,217.4537893
4188,64.19782819
4189,79.16873472
4190,96.84384934
4191,119.7899424
4192,113.1775406
4193,164.2047897
4194,0
4195,0
4196,75.2060914
4197,154.8650094
4198,21.71759842
4199,0
4200,128.5589703
4201,112.1828612
4202,45.48957966
4203,50.72301996
4204,51.51281402
4205,105.5267659
4206,68.68423619
4207,124.7031959
4208,0
4209,57.15740674
4210,43.69730195
4211,87.18296608
4212,73.09761208
4213,139.892189
4214,7.033161417
4215,102.2745738
4216,127.9168212
4217,192.8323718
4218,75.91170145
4219,116.2229302
4220,9.806860372
4221,0
4222,142.2387188
4223,99.72198532
4224,158.9256345
4225,31.32985555
4226,125.995107
4227,193.440892
4228,120.9852804
4229,113.8290753
4230,100.427804
4231,21.45592714
4232,167.7786468
4233,69.45711801
4234,125.2241628
4235,21.84828467
4236,41.02701677
4237,171.75437
4238,82.63488555
4239,172.6637738
4240,96.08846705
4241,7.905111352
4242,144.60338
4243,70.50538411
4244,134.9344407
4245,101.2605434
4246,22.8440886
4247,108.2147383
4248,209.8111571
4249,124.6493229
4250,97.12411235
4251,153.7671701
4252,110.5334233
4253,110.4767115
4254,45.41874139
4255,111.6924013
4256,151.7721708
4257,58.19689239
4258,171.2247911
4259,95.41469879
4260,55.61152442
4261,149.8816038
4262,85.66028821
4263,137.9757444
4264,85.41206839
4265,97.00869282
4266,124.6780102
4267,114.5448529
4268,0.223410977
4269,43.937813
4270,146.4704992
4271,93.39317055
4272,73.81343486
4273,32.07129924
4274,46.01318394
4275,0
4276,94.93596406
4277,70.07812097
4278,51.67060545
4279,96.59382874
4280,118.1985315
4281,204.6598966
4282,24.40582902
4283,157.9690522
4284,148.6550781
4285,61.04536303
4286,110.1617977
4287,77.11833753
4288,109.284429
4289,175.4565507
4290,130.2803116
4291,125.4304187
4292,78.484534
4293,25.79716675
4294,89.57658947
4295,160.3304077
4296,23.64160717
4297,47.24553159
4298,106.3133868
4299,50.76726076
4300,60.37382764
4301,78.82007091
4302,31.71912979
4303,51.29390769
4304,135.1713958
4305,34.63151089
4306,20.10639328
4307,68.49875102
4308,136.5977751
4309,90.1539096
4310,76.77094609
4311,102.2179399
4312,12.71462836
4313,124.7352827
4314,119.1717516
4315,79.5345763
4316,150.2962256
4317,43.62519505
4318,156.3954497
4319,107.7246833
4320,83.17237051
4321,99.00631823
4322,94.63676171
4323,161.0141448
4324,1050.612426
4325,61.87403804
4326,151.8151446
4327,70.22325324
4328,145.0266539
4329,184.9717992
4330,79.91024865
4331,134.0681163
4332,42.31538593
4333,137.7366649
4334,109.9711993
4335,123.6519141
4336,67.7213964
4337,16.94582922
4338,125.1626032
4339,0
4340,84.13247539
4341,147.0590933
4342,109.5948868
4343,197.4171322
4344,151.2554576
4345,67.30508058
4346,101.365669
4347,97.63146487
4348,20.89116183
4349,52.98005418
4350,71.96195465
4351,0
4352,102.3746734
4353,87.54640777
4354,16.35530493
4355,120.2106433
4356,135.7936372
4357,111.3517239
4358,83.79659124
4359,129.5721076
4360,134.011018
4361,115.3701785
4362,58.76938748
4363,113.8300383
4364,159.7740325
4365,70.16854707
4366,204.896967
4367,73.7184533
4368,101.6203507
4369,66.3757202
4370,111.1635418
4371,12.88891537
4372,72.69791006
4373,45.39393998
4374,106.7669174
4375,149.7223688
4376,132.3003094
4377,0
4378,202.1034826
4379,114.763997
4380,61.17504298
4381,107.8563959
4382,108.8094911
4383,66.65756415
4384,109.8958334
4385,69.62638562
4386,79.78190037
4387,65.68604321
4388,28.36643551
4389,107.2918235
4390,129.2649718
4391,125.7441798
4392,140.9962626
4393,116.2170105
4394,73.36372509
4395,141.9831932
4396,32.12412301
4397,54.96643087
4398,51.78999643
4399,154.002803
4400,147.1394257
4401,124.3652619
4402,153.5964933
4403,56.03586088
4404,117.429756
4405,93.74127858
4406,142.3441052
4407,94.23878837
4408,80.75285558
4409,127.0454259
4410,143.8084584
4411,66.58274026
4412,96.94621643
4413,47.07796832
4414,0
4415,110.0229816
4416,130.4452678
4417,113.1033405
4418,2.521914112
4419,82.4575285
4420,0
4421,168.4850554
4422,45.69727089
4423,162.7701805
4424,147.2934822
4425,54.97048237
4426,43.36075244
4427,117.5185108
4428,57.78379814
4429,105.1242321
4430,75.85862046
4431,10.94207928
4432,0
4433,111.3342124
4434,71.92211268
4435,72.34550915
4436,134.793192
4437,158.6721138
4438,86.37276393
4439,82.97006465
4440,125.0071517
4441,32.15322152
4442,111.1576527
4443,127.5942986
4444,134.0115104
4445,3.162364875
4446,61.93223651
4447,56.08683736
4448,104.9943477
4449,124.037229
4450,174.8355204
4451,75.25172598
4452,75.12137508
4453,157.4836009
4454,114.8288469
4455,163.3825756
4456,114.4364002
4457,42.14416906
4458,33.34358226
4459,22.42438755
4460,133.1025917
4461,159.4298412
4462,192.4681071
4463,142.1552666
4464,158.1419289
4465,70.99918337
4466,42.17920916
4467,142.5039666
4468,120.8840376
4469,105.3722187
4470,119.368574
4471,116.1592741
4472,164.190843
4473,164.7492792
4474,127.2110176
4475,142.2901436
4476,125.7031276
4477,76.9415134
4478,137.8282337
4479,30.27524656
4480,152.6945776
4481,40.27385301
4482,114.2901643
4483,57.74230208
4484,127.6694492
4485,98.3037387
4486,20.26220209
4487,121.0349816
4488,71.10396116
4489,144.057336
4490,100.0662844
4491,119.7710493
4492,52.12155225
4493,70.53338843
4494,77.06806819
4495,142.835124
4496,183.8688544
4497,59.74141241
4498,153.8424072
4499,0
4500,40.29052995
4501,52.06107719
4502,32.37456553
4503,20.82058051
4504,120.6499456
4505,89.29661511
4506,118.9702699
4507,134.5236343
4508,113.2808497
4509,132.8881588
4510,96.52338569
4511,40.65033058
4512,152.890709
4513,70.54439336
4514,53.22018506
4515,91.10410621
4516,54.35945404
4517,79.1284809
4518,117.2026961
4519,117.417087
4520,55.10849668
4521,75.61473135
4522,153.7166502
4523,124.8200059
4524,203.753252
4525,159.0064087
4526,157.2146534
4527,30.60657248
4528,138.1930176
4529,97.34465992
4530,72.45090982
4531,108.400767
4532,147.2605767
4533,125.0415796
4534,56.07630993
4535,137.1229457
4536,68.1206229
4537,110.8341559
4538,84.83249663
4539,89.05668741
4540,138.3121488
4541,47.99031401
4542,197.2597537
4543,8.945696535
4544,70.11661584
4545,118.5105945
4546,129.2157083
4547,94.97621397
4548,97.13046485
4549,120.5275043
4550,88.44652613
4551,169.6590629
4552,141.9674557
4553,143.6412176
4554,51.69216383
4555,96.03057878
4556,84.97670256
4557,49.71993122
4558,118.0082092
4559,73.11771211
4560,132.7701915
4561,46.49042186
4562,185.9520306
4563,55.18336707
4564,110.9651169
4565,139.5929655
4566,71.46797849
4567,142.6234322
4568,38.54082011
4569,172.605885
4570,100.7074632
4571,70.1794296
4572,85.04091138
4573,140.4459635
4574,70.77723541
4575,62.53211553
4576,88.92317012
4577,41.15189436
4578,191.0271954
4579,71.68027044
4580,141.5808393
4581,110.4735042
4582,50.77329748
4583,99.70226454
4584,139.200139
4585,90.58693325
4586,159.6556473
4587,151.0757696
4588,145.9457427
4589,77.01716139
4590,46.00787761
4591,69.32061973
4592,109.812047
4593,127.2893357
4594,0
4595,99.59433992
4596,107.9044613
4597,86.12278718
4598,164.563692
4599,121.0890037
4600,165.5095954
4601,89.20197398
4602,146.8738746
4603,181.7533197
4604,165.5846725
4605,45.39292033
4606,87.31619612
4607,82.74176473
4608,124.4627268
4609,134.3176778
4610,58.0553663
4611,103.3919257
4612,0
4613,172.0972503
4614,74.38128797
4615,102.793197
4616,84.5175143
4617,157.3013788
4618,0
4619,99.16948288
4620,94.70906213
4621,77.31818062
4622,186.3113273
4623,55.63352706
4624,138.5898089
4625,117.8126394
4626,163.0759626
4627,66.64054576
4628,63.35155504
4629,154.8034954
4630,121.2660654
4631,22.75313267
4632,73.03474928
4633,119.3191327
4634,141.8882111
4635,66.03846734
4636,0
4637,126.1611593
4638,38.9839655
4639,0
4640,0
4641,140.699043
4642,106.4308725
4643,88.71718096
4644,169.4512181
4645,131.8662342
4646,180.8150021
4647,30.36322639
4648,98.2724688
4649,19.16433125
4650,88.53088341
4651,87.56920731
4652,131.3306819
4653,102.2781941
4654,131.1703569
4655,135.1720067
4656,207.7464339
4657,84.23516724
4658,52.94886497
4659,112.3041808
4660,59.88599864
4661,174.0980384
4662,85.83909805
4663,71.72118161
4664,76.43421394
4665,135.9208712
4666,92.11265084
4667,67.91665899
4668,183.2675959
4669,57.19150797
4670,101.7783037
4671,132.6153076
4672,1595.292899
4673,124.0130251
4674,47.24461623
4675,141.139139
4676,51.8674494
4677,134.6384516
4678,155.2916533
4679,143.0718263
4680,112.5658324
4681,88.43495285
4682,71.17902118
4683,173.5517345
4684,65.02523899
4685,48.14669632
4686,133.2684468
4687,60.19315984
4688,52.49682513
4689,27.81978689
4690,75.85450803
4691,95.86424881
4692,112.1545864
4693,147.5653122
4694,126.3448962
4695,90.45638902
4696,90.09021618
4697,125.5078734
4698,163.6285081
4699,106.31571
4700,76.54345729
4701,50.35669995
4702,27.73973678
4703,133.3134836
4704,128.8989262
4705,128.8681763
4706,93.56702768
4707,170.3467373
4708,75.79407527
4709,147.7634619
4710,98.06285525
4711,69.58246177
4712,129.6265154
4713,120.4818059
4714,117.848638
4715,104.0639211
4716,98.10534591
4717,219.4185996
4718,159.2128323
4719,136.1413447
4720,105.5899579
4721,150.35786
4722,125.8997388
4723,101.3102376
4724,84.82178374
4725,95.95413312
4726,0
4727,110.530042
4728,75.57619599
4729,179.6334999
4730,100.9672035
4731,40.55182902
4732,97.50599229
4733,47.69394575
4734,123.6703708
4735,114.5473682
4736,147.8919816
4737,60.45591042
4738,101.7004048
4739,31.74891023
4740,135.0747391
4741,125.943559
4742,124.7902511
4743,100.0809516
4744,120.7386445
4745,180.2169554
4746,85.74528715
4747,106.9322592
4748,45.69368504
4749,56.58695192
4750,104.8906647
4751,155.1966773
4752,87.18595879
4753,88.20417353
4754,79.65573777
4755,73.26216646
4756,114.7485728
4757,25.13711774
4758,164.0469788
4759,66.72888509
4760,136.0951743
4761,36.50007013
4762,133.4420065
4763,133.5972304
4764,119.2101036
4765,50.27857391
4766,112.4774095
4767,40.84719076
4768,87.36183725
4769,151.470655
4770,139.8350964
4771,100.7591471
4772,51.2596712
4773,132.2793856
4774,100.9690619
4775,0
4776,139.1314913
4777,98.78835831
4778,160.1225624
4779,45.23647406
4780,0
4781,113.9541929
4782,114.5781838
4783,15.46641862
4784,51.07502271
4785,237.7608872
4786,84.71946929
4787,136.5479488
4788,67.46700863
4789,0
4790,91.48708766
4791,86.71977199
4792,80.00608807
4793,94.26795822
4794,113.2134136
4795,92.49415244
4796,36.7996916
4797,124.3092396
4798,2.531412234
4799,0
4800,136.9590247
4801,125.3510136
4802,97.13023175
4803,30.22757476
4804,64.60445297
4805,86.86266262
4806,20.20530157
4807,63.0485671
4808,132.6165169
4809,171.3652682
4810,79.02826237
4811,137.8244177
4812,4.296996471
4813,132.9725621
4814,59.80257926
4815,115.3672808
4816,87.61237909
4817,166.0207005
4818,56.27821758
4819,131.3803149
4820,86.02462684
4821,92.0847261
4822,90.80730534
4823,57.71634478
4824,99.2950517
4825,96.86758889
4826,112.0620124
4827,104.2252573
4828,139.8997275
4829,146.1754308
4830,47.46883391
4831,143.438625
4832,40.68317864
4833,129.3927944
4834,130.9869392
4835,4.434155417
4836,104.6489623
4837,76.57519433
4838,62.0617371
4839,167.5426165
4840,67.31604297
4841,59.68115354
4842,103.784747
4843,134.2794873
4844,92.9175707
4845,158.3185273
4846,126.5487831
4847,0
4848,73.52665182
